src,tgt,mt,model_name,comet,bleurt,score
"-לא, מצטער.",- No! Sorry.,"- No, I'm sorry. - What are you doing?",facebook/nllb-200-3.3b,0.7527669072151184,0.6288512945175171,0.6908091008663177
זה לא הקטן היחיד שיש לו.,That ain't all Little Anwar's got.,That's not the only little one he's got.,facebook/nllb-200-3.3b,0.6974075436592102,0.5076690316200256,0.6025382876396179
היא לא הניחה לי.,She wouldn't let it lie.,She wouldn't let me.,facebook/nllb-200-3.3b,0.7518395781517029,0.36551815271377563,0.5586788654327393
שום דבר.,Nothing.,I don't know anything.,facebook/nllb-200-3.3b,0.6321443319320679,0.5929580926895142,0.612551212310791
הוא יכול כבר פשוט הרמתי אותה ברחוב ולקח את סיכוייו.,He could have just picked her up and took his chances.,He could've just picked her up on the street and taken his chances.,facebook/nllb-200-3.3b,0.8507158756256104,0.7073497772216797,0.779032826423645
♪ ♪,♪ ♪,♪ ♪,facebook/nllb-200-3.3b,0.982404887676239,0.6465923190116882,0.8144986033439636
"מאט, זאת הת'ר.","Matt, it's Heather.","Matt, this is Heather.",facebook/nllb-200-3.3b,0.9195422530174255,0.8538079857826233,0.8866751194000244
היא לקחה אותי תחת כנפיה בכל מובן.,She's completely taken me under her wing.,She took me under her wing in every way.,facebook/nllb-200-3.3b,0.8853935599327087,0.7333284020423889,0.8093609809875488
אמא שלך.,Your mother.,Your mother.,facebook/nllb-200-3.3b,0.9760168790817261,0.9749352335929871,0.9754760563373566
את תהיי יותר מבסדר.,It's gonna be more than okay.,You'll be more than fine.,facebook/nllb-200-3.3b,0.8648715019226074,0.5454608798027039,0.7051661908626556
"כן, אז מישהו הפעיל ציוד לחפירת מנהרות במרתף של משפחת אייר, שלא נמצאת פה בחורף.","Right, so someone runs tunneling equipment out of the Ayers' basement while they're away for the winter.","Yeah, so someone activated a tunnel-digging device in the Ayer family basement, which isn't here in the winter.",facebook/nllb-200-3.3b,0.7532147169113159,0.519477903842926,0.636346310377121
הטיפול שלך בטח היה די אינטנסיבי.,Are you sure you're ready to be back at work?,Your treatment must have been pretty intense.,facebook/nllb-200-3.3b,0.5461465120315552,0.27979764342308044,0.4129720777273178
כמה זמן הם נתנו לך?,How long did they give you?,How much time did they give you?,facebook/nllb-200-3.3b,0.9318405985832214,0.7113108038902283,0.8215757012367249
10 אינץ 'מעל הראש של דלק פעיל.,10 inches above top of active fuel.,10 inches overhead of active fuel.,facebook/nllb-200-3.3b,0.8067953586578369,0.787624180316925,0.797209769487381
ואז תוכל לגנוב משהו.,Then you can steal something.,Then you can steal something.,facebook/nllb-200-3.3b,0.97871333360672,0.9765939116477966,0.9776536226272583
הדבר החשוב הוא ששוני הזמן של טיל הכרוניטון היה 1.47 מיליונית שנייה.,"The important thing is, the temporal variance of the chroniton torpedo was 1.47 microseconds.",The important thing is that the time difference of the Chroniton missile was 1.47 milliseconds.,facebook/nllb-200-3.3b,0.8003044724464417,0.7301093935966492,0.7652069330215454
-ואתה סיכנת הכל כדי להחזיר אותו.,"I got kidnapped, and tortured... And you risk everyhting to get him back",And you risked everything to get him back.,facebook/nllb-200-3.3b,0.7837735414505005,0.6994307041168213,0.7416021227836609
בוא כבר בריאן.,"Come on, Brian.","Come on, Brian. I know.",facebook/nllb-200-3.3b,0.8360728621482849,0.708238422870636,0.7721556425094604
"וולטון, תרזה נורתה ונדחפה מבניין.","walton,theresa was shot and pushed off a building.","Walton, Teresa was shot and pushed off a building.",facebook/nllb-200-3.3b,0.8364342451095581,0.8062321543693542,0.8213331997394562
אני רוצה לעזור לך.,I do want to help you.,I want to help you.,facebook/nllb-200-3.3b,0.9515660405158997,0.8277844786643982,0.8896752595901489
"ובכן, על פי GPS, שמונה דקות.","Well, according to GPS, eight minutes.","Well, according to the GPS, eight minutes.",facebook/nllb-200-3.3b,0.9562634229660034,0.8853746056556702,0.9208190143108368
אנחנו לא רוצים הגורם לך שום נזק.,- We don't want to cause you any harm.,We don't want to cause you any harm.,facebook/nllb-200-3.3b,0.9441844820976257,0.972913920879364,0.9585492014884949
כמעט שנרמסנו למוות על רחבת הריקודים.,We almost got trampled to death on the dance floor.,We almost got trampled to death on the dance floor.,facebook/nllb-200-3.3b,0.9671143889427185,0.9739084839820862,0.9705114364624023
זה לא נתון למשא ומתן.,That's not on the table.,It's not negotiable.,facebook/nllb-200-3.3b,0.7093204855918884,0.4780973792076111,0.5937089323997498
זוזו! קדימה!,Now move it!,Let's move!,facebook/nllb-200-3.3b,0.8998817801475525,0.7004640698432922,0.8001729249954224
-את נראית נהדר.,- You look beautiful.,- You look great.,facebook/nllb-200-3.3b,0.9551038146018982,0.8063770532608032,0.8807404339313507
היקום נותן ללב שלך להתרחב וזו התכלית של כל כאב הלב שאנו עוברים.,And the universe lets your heart expand that way. I think that's the function of all this pain and heartache that we all go through.,The universe is letting your heart expand and that's the purpose of all the heartbreak we go through.,facebook/nllb-200-3.3b,0.8151387572288513,0.7364999055862427,0.775819331407547
ארנסט המינגווי (סופר) כתב פעם:,Ernest Hemingway once wrote:,Ernest Hemingway once wrote:,facebook/nllb-200-3.3b,0.9862317442893982,0.9559478163719177,0.971089780330658
-כי אתה לא יוצא מהבניין הזה.,- 'Cause you don't leave this building.,- Because you're not leaving this building.,facebook/nllb-200-3.3b,0.8825569748878479,0.8212661147117615,0.8519115447998047
"וכך, זה המסלול החדש שלי. דומה מאד לישן. אבל שלי.","And so this is my new path, which is a lot like the old one... only mine.","And so, this is my new course, very similar to the old one, but mine.",facebook/nllb-200-3.3b,0.8036134839057922,0.7505480647087097,0.777080774307251
איך בסנט לואיס?,What's St. Louis like?,How was St. Louis?,facebook/nllb-200-3.3b,0.8638361096382141,0.6149274110794067,0.7393817603588104
"תגיד לאמך הזונה, שמסרתי ד""ש.","Tell your slut mom I said hi,",Tell your mother bitch I said hi.,facebook/nllb-200-3.3b,0.7179117798805237,0.6934177279472351,0.7056647539138794
עליך להתרכז באנדרו.,You do need to focus on Andrew.,You need to focus on Andrew.,facebook/nllb-200-3.3b,0.9531360268592834,0.8173162341117859,0.8852261304855347
"בסדר, בסדר.","Okay, okay. Okay.",- I'll see you.,facebook/nllb-200-3.3b,0.36388298869132996,0.2831178605556488,0.3235004246234894
עשיתי את הדבר המטורף הזה כדי שאגנס תהיה מאושרת.,You did this crazy thing to keep Agnes happy.,I did this crazy thing to make Agnes happy.,facebook/nllb-200-3.3b,0.9325496554374695,0.7436820268630981,0.8381158411502838
שמעתי שהוא עבר שני ניתוחים.,Two surgeries I heard.,I heard he had two surgeries.,facebook/nllb-200-3.3b,0.8360614776611328,0.6829364895820618,0.7594989836215973
הוא יודע מה זה אומר.,He'll know what that means.,He knows what it means.,facebook/nllb-200-3.3b,0.8930978775024414,0.7977447509765625,0.845421314239502
"כן, אני חייבת להפסיק להיפגש איתך, שש.","Yeah, i have to stop seeing you, six.","Yeah, I have to stop seeing you, Six.",facebook/nllb-200-3.3b,0.8845154643058777,0.8504462838172913,0.8674808740615845
קנית טלפון חדש?,Did you get a new phone?,You bought a new phone?,facebook/nllb-200-3.3b,0.9268240928649902,0.7852435111999512,0.8560338020324707
גברים לובשים סקורטס.,-Men wear skorts. -Uh-huh.,"Men wear skirts, you know.",facebook/nllb-200-3.3b,0.5559799075126648,0.6118695735931396,0.5839247405529022
Which is why I got you these!,Which is why I got you these!,Which is why I got you these!,facebook/nllb-200-3.3b,0.9844787120819092,0.9853708148002625,0.9849247634410858
או לחיות כאן.,"You sure as heck didn't plan to be a concierge doctor, either.",Or live here.,facebook/nllb-200-3.3b,0.39069613814353943,0.08969439566135406,0.24019526690244675
הוא פגש אותי במדרגות.,"He met me in my hallway, man.",He met me on the stairs.,facebook/nllb-200-3.3b,0.7439953088760376,0.5225788950920105,0.633287101984024
הטוב ביותר.,The best.,The best.,facebook/nllb-200-3.3b,0.9785476922988892,0.9848968386650085,0.9817222654819489
"בסדר, אני צריך לשגר","All right, I have to deploy.","All right, I need to launch",facebook/nllb-200-3.3b,0.8163314461708069,0.6108677387237549,0.7135995924472809
"אם נציל אותו, הוא יהיה צייד.","If we save him, he'll be a hunter.","If we save him, he'll become a hunter.",facebook/nllb-200-3.3b,0.9370262026786804,0.8941685557365417,0.9155973792076111
לחיים.,- Salute!,To the life.,facebook/nllb-200-3.3b,0.38919124007225037,0.15861989557743073,0.27390556782484055
"אוקיי, אני אוהב אותך.","Okay, I love you.","Okay, I love you.",facebook/nllb-200-3.3b,0.9862295389175415,0.9845489859580994,0.9853892624378204
"הבנתם את זה היי,מורטי אתה גרמת לזה לקרות","You got it, baby! Hey, Moretti! You made it happen!","You got it. Hey, Morty, you made this happen.",facebook/nllb-200-3.3b,0.8725925087928772,0.6156977415084839,0.7441451251506805
אני רק לא מבין איך את יכולה להיות כל כך אכזרית.,What I don't understand is how you could be so cruel.,I just don't understand how you can be so cruel.,facebook/nllb-200-3.3b,0.936033308506012,0.8678716421127319,0.901952475309372
"טיים סקואר, קוני איילנד, רוקפלר סנטר... או, את יודעת מה את צריכה לעשות, את צריכה ללכת את כל הדרך עד הקצה של פסל החירות.","Times Square, Coney Island, Rockefeller Center. You should walk to the top of the Statue of Liberty.","Times Square, Coney Island, Rockefeller Center... Oh, you know what you should do, you should walk all the way to the top of the Statue of Liberty.",facebook/nllb-200-3.3b,0.8162646889686584,0.7491116523742676,0.782688170671463
ברוכה הבאה הביתה.,Welcome home.,Welcome home. I'm going to the hospital.,facebook/nllb-200-3.3b,0.536003589630127,0.46517258882522583,0.5005880892276764
"לא, גוצ'י.","- No, it's, uh, Gucci.","No, Gucci. I was just...",facebook/nllb-200-3.3b,0.7347140908241272,0.4118271470069885,0.5732706189155579
היית נער מטופש.,Silly boy.,You were a stupid boy.,facebook/nllb-200-3.3b,0.7902120351791382,0.6794631481170654,0.7348375916481018
"נתב אותנו למיקום אלפא, סג""מ.",He's headed to the Promenade!,"Put us in position one, Lieutenant.",facebook/nllb-200-3.3b,0.38676518201828003,0.13676726818084717,0.2617662250995636
זה עבד.,That worked.,It worked.,facebook/nllb-200-3.3b,0.9544089436531067,0.8613519072532654,0.907880425453186
יש לך דקה?,You got a minute?,- You got a minute?,facebook/nllb-200-3.3b,0.9673411250114441,0.98016357421875,0.973752349615097
"אבל, אתה יודע? לפעמים אני לא יודעת אם אני יכולה לצחוק או לא.","But you know, sometimes I don't know if I can laugh or not...","But, you know, sometimes I don't know if I can laugh or not.",facebook/nllb-200-3.3b,0.9628726840019226,0.889011800289154,0.9259422421455383
כנראה שהוא ניסה להביט הצידה.,He probably tried to turn away.,He was probably trying to look the other way.,facebook/nllb-200-3.3b,0.7701320648193359,0.6363587975502014,0.7032454311847687
"מי שרט אותך, בילי?","Who gave you those scratches, Billy?","Who scratched you, Billy?",facebook/nllb-200-3.3b,0.8763512969017029,0.740056037902832,0.8082036674022675
אתה לא עומד לדין.,"Well, you're not on trial.",You're not on trial.,facebook/nllb-200-3.3b,0.9533318877220154,0.8540074229240417,0.9036696553230286
זה לא אומר הכל.,It ain't the full bloomers.,That doesn't mean everything.,facebook/nllb-200-3.3b,0.5454191565513611,0.3112694025039673,0.4283442795276642
"בכל פעם שאני כאן, אני מתאר לעצמי שכך גן עדן חייב להיראות.","Whenever I'm here, I imagine this is what elysium must look like.","Every time I'm here, I imagine what heaven must look like.",facebook/nllb-200-3.3b,0.8267630934715271,0.7230707406997681,0.7749169170856476
רכב פגע בעגלת הקניות שלי בזמן שדחפתי אותה.,A car hit my shopping cart while I was pushing it.,A car hit my shopping cart while I was pushing it.,facebook/nllb-200-3.3b,0.9584327936172485,0.9729135632514954,0.965673178434372
-פרנסיסקו .,- Francisco.,- What are you doing?,facebook/nllb-200-3.3b,0.6146370768547058,0.19008459150791168,0.40236083418130875
- אתה לא רציני.,- You're not serious.,- You're not serious.,facebook/nllb-200-3.3b,0.986152172088623,1.001453161239624,0.9938026666641235
"אילו הייתי שומע דבר דומה, הייתי נוהג כמותו, או גרוע מכך.","If I'd heard similar, I'd react the same. Or worse.","If I'd heard anything like that, I'd have done the same thing or worse.",facebook/nllb-200-3.3b,0.8999946713447571,0.7728136777877808,0.8364041745662689
